Block,Date,Time
11342952,2022-07-20,23:59:39
11330155,2022-07-19,23:59:37
11317353,2022-07-18,23:59:42
11304537,2022-07-17,23:59:40
11291710,2022-07-16,23:59:41
11278898,2022-07-15,23:59:41
11266115,2022-07-14,23:59:34
11253335,2022-07-13,23:59:35
11240563,2022-07-12,23:59:29
11227930,2022-07-11,23:59:17
11215204,2022-07-10,23:59:01
11202468,2022-07-09,23:59:38
11189641,2022-07-08,23:59:34
11176858,2022-07-07,23:59:36
11164106,2022-07-06,23:59:27
11151316,2022-07-05,23:59:45
11138532,2022-07-04,23:59:36
11125713,2022-07-03,23:59:38
11112915,2022-07-02,23:59:40
11100093,2022-07-01,23:59:44
11087287,2022-06-30,23:59:37
11074509,2022-06-29,23:59:44
11061716,2022-06-28,23:59:29
11049029,2022-06-27,23:59:31
11036290,2022-06-26,23:59:26
11023516,2022-06-25,23:59:31
11010727,2022-06-24,23:59:40
10997971,2022-06-23,23:59:31
10985263,2022-06-22,23:59:13
10972581,2022-06-21,23:59:21
10959924,2022-06-20,23:59:32
10947276,2022-06-19,23:59:33
10934550,2022-06-18,23:59:28
10921857,2022-06-17,23:59:24
10909314,2022-06-16,23:59:26
10896669,2022-06-15,23:59:23
10884127,2022-06-14,23:59:29
10871426,2022-06-13,23:59:36
10858699,2022-06-12,23:59:23
10845953,2022-06-11,23:59:31
10833212,2022-06-10,23:59:32
10820503,2022-06-09,23:59:13
10808054,2022-06-08,23:59:01
10795426,2022-06-07,23:59:23
10782754,2022-06-06,23:59:25
10770055,2022-06-05,23:59:12
10757358,2022-06-04,23:59:25
10744851,2022-06-03,23:59:19
10732185,2022-06-02,23:59:27
10719492,2022-06-01,23:59:22
10706882,2022-05-31,23:59:03
10694254,2022-05-30,23:59:23
10681734,2022-05-29,23:59:22
10669030,2022-05-28,23:59:30
10656310,2022-05-27,23:59:30
10643572,2022-05-26,23:59:28
10630890,2022-05-25,23:59:27
10618223,2022-05-24,23:59:12
10605624,2022-05-23,23:59:02
10592946,2022-05-22,23:59:19
10580273,2022-05-21,23:59:24
10567575,2022-05-20,23:59:23
10554926,2022-05-19,23:59:07
10542310,2022-05-18,23:59:07
10529618,2022-05-17,23:59:19
10517007,2022-05-16,23:58:59
10504420,2022-05-15,23:59:12
10491821,2022-05-14,23:58:53
10479255,2022-05-13,23:58:26
10467194,2022-05-12,23:58:19
10454749,2022-05-11,23:58:16
10442333,2022-05-10,23:58:29
10429861,2022-05-09,23:58:44
10417442,2022-05-08,23:58:08
10405035,2022-05-07,23:58:26
10392551,2022-05-06,23:58:30
10380101,2022-05-05,23:56:59
10367772,2022-05-04,23:58:34
10355357,2022-05-03,23:57:57
10342970,2022-05-02,23:58:36
10330392,2022-05-01,23:58:43
10317787,2022-04-30,23:58:46
10305194,2022-04-29,23:58:46
10292690,2022-04-28,23:57:39
10280693,2022-04-27,23:57:34
10268312,2022-04-26,23:58:26
10255843,2022-04-25,23:58:09
10243384,2022-04-24,23:58:12
10230915,2022-04-23,23:58:20
10218449,2022-04-22,23:57:54
10206000,2022-04-21,23:58:01
10193640,2022-04-20,23:56:28
10181458,2022-04-19,23:56:32
10169338,2022-04-18,23:56:42
10157074,2022-04-17,23:57:00
10144752,2022-04-16,23:57:00
10132512,2022-04-15,23:56:03
10120376,2022-04-14,23:55:54
10108319,2022-04-13,23:53:32
10096151,2022-04-12,23:31:46
10084781,2022-04-11,23:47:30
10072664,2022-04-10,23:55:58
10060383,2022-04-09,23:56:13
10048188,2022-04-08,23:52:54
10036378,2022-04-07,23:54:34
10024284,2022-04-06,23:54:03
10012338,2022-04-05,23:53:52
10000271,2022-04-04,23:55:17
9988171,2022-04-03,23:53:38
9976161,2022-04-02,23:54:21
9964075,2022-04-01,23:53:25
9951962,2022-03-31,23:53:29
9939827,2022-03-30,23:52:17
9928261,2022-03-29,23:31:59
9916402,2022-03-28,23:51:00
9904717,2022-03-27,23:46:53
9892922,2022-03-26,23:49:36
9881013,2022-03-25,23:48:53
9869290,2022-03-24,23:44:26
9857677,2022-03-23,23:47:12
9845950,2022-03-22,23:44:48
9834223,2022-03-21,23:43:12
9822625,2022-03-20,23:45:07
9810898,2022-03-19,23:44:34
9799170,2022-03-18,23:40:55
9787537,2022-03-17,23:43:17
9775812,2022-03-16,23:37:26
9764407,2022-03-15,23:33:39
9752923,2022-03-14,23:35:59
9741373,2022-03-13,23:38:06
9729790,2022-03-12,23:27:16
9718369,2022-03-11,23:37:15
9706795,2022-03-10,23:21:53
9695516,2022-03-09,23:28:21
9684093,2022-03-08,23:37:17
9672469,2022-03-07,23:30:50
9661094,2022-03-06,23:28:45
9649691,2022-03-05,23:38:02
9637912,2022-03-04,23:39:12
9626322,2022-03-03,23:33:31
9614753,2022-03-02,23:39:45
9603020,2022-03-01,23:36:16
9591492,2022-02-28,23:32:16
9579955,2022-02-27,23:45:43
9568065,2022-02-26,23:39:00
9556480,2022-02-25,23:34:19
9544885,2022-02-24,23:38:54
9533209,2022-02-23,23:37:41
9521575,2022-02-22,23:27:30
9510476,2022-02-21,23:27:46
9498949,2022-02-20,23:34:24
9487435,2022-02-19,23:20:05
9476210,2022-02-18,23:31:38
9464672,2022-02-17,23:30:48
9453153,2022-02-16,23:10:25
9442153,2022-02-15,23:33:54
9430472,2022-02-14,23:36:43
9418850,2022-02-13,23:27:49
9407542,2022-02-12,23:34:38
9395799,2022-02-11,23:37:59
9384084,2022-02-10,23:21:17
9372863,2022-02-09,23:29:34
9361230,2022-02-08,23:39:23
9349532,2022-02-07,23:25:33
9338266,2022-02-06,23:24:31
9326757,2022-02-05,23:29:52
9315258,2022-02-04,23:20:44
9303892,2022-02-03,23:35:40
9292396,2022-02-02,23:26:51
9280974,2022-02-01,23:27:42
9269619,2022-01-31,23:32:31
9257998,2022-01-30,23:35:33
9246274,2022-01-29,23:30:33
9234954,2022-01-28,23:17:40
9223723,2022-01-27,23:31:37
9212125,2022-01-26,23:38:37
9200455,2022-01-25,23:42:07
9188641,2022-01-24,23:46:53
9176777,2022-01-23,23:43:11
9165179,2022-01-22,23:47:10
9153179,2022-01-21,23:48:11
9141244,2022-01-20,23:49:18
9129250,2022-01-19,23:51:07
9117279,2022-01-18,23:47:41
9105379,2022-01-17,23:48:24
9093395,2022-01-16,23:50:25
9081393,2022-01-15,23:47:39
9069508,2022-01-14,23:47:30
9057771,2022-01-13,23:16:13
9046029,2022-01-12,23:48:27
9034126,2022-01-11,23:46:44
9022355,2022-01-10,23:49:26
9010268,2022-01-09,23:51:37
8998158,2022-01-08,23:52:01
8986051,2022-01-07,23:47:39
8974223,2022-01-06,23:44:52
8962419,2022-01-05,23:50:10
8950285,2022-01-04,23:48:06
8938406,2022-01-03,23:47:35
8926471,2022-01-02,23:47:27
8914554,2022-01-01,23:48:51
8902501,2021-12-31,23:49:44
8890425,2021-12-30,23:49:02
8878471,2021-12-29,23:46:37
8866619,2021-12-28,23:45:43
8854787,2021-12-27,23:48:02
8842619,2021-12-26,23:50:52
8830537,2021-12-25,23:50:47
8818490,2021-12-24,23:48:38
8806449,2021-12-23,23:49:38
8794380,2021-12-22,23:50:15
8782311,2021-12-21,23:52:04
8770185,2021-12-20,23:50:23
8758140,2021-12-19,23:48:41
8746132,2021-12-18,23:47:31
8734073,2021-12-17,23:50:19
8721818,2021-12-16,23:51:19
8709399,2021-12-15,23:53:38
8696702,2021-12-14,22:58:05
8687516,2021-12-13,23:23:53
8676015,2021-12-12,23:23:15
8664442,2021-12-11,23:28:43
8652856,2021-12-10,23:25:50
8641347,2021-12-09,23:19:24
8629908,2021-12-08,23:07:18
8618665,2021-12-07,23:00:08
8607480,2021-12-06,23:08:20
8596159,2021-12-05,23:14:39
8584724,2021-12-04,23:14:17
8573302,2021-12-03,23:12:52
8561900,2021-12-02,23:13:47
8550468,2021-12-01,23:08:33
8539162,2021-11-30,23:07:28
8527707,2021-11-29,23:07:49
8516238,2021-11-28,22:47:12
8505138,2021-11-27,22:58:05
8493869,2021-11-26,23:02:28
8482532,2021-11-25,22:56:24
8471271,2021-11-24,23:02:21
8459923,2021-11-23,23:10:23
8448528,2021-11-22,22:55:15
8437239,2021-11-21,22:49:49
8426038,2021-11-20,22:51:18
8414795,2021-11-19,22:43:47
8403662,2021-11-18,22:46:18
8392536,2021-11-17,22:55:31
8381280,2021-11-16,23:05:02
8369894,2021-11-15,23:06:36
8358496,2021-11-14,23:04:35
8347114,2021-11-13,23:06:26
8335706,2021-11-12,22:59:56
8324418,2021-11-11,22:55:41
8313131,2021-11-10,22:49:32
8301921,2021-11-09,22:46:26
8290772,2021-11-08,22:43:03
8279684,2021-11-07,22:59:29
8268346,2021-11-06,23:03:37
8256968,2021-11-05,22:57:21
8245691,2021-11-04,23:05:31
8234303,2021-11-03,23:05:47
8222885,2021-11-02,23:02:24
8211576,2021-11-01,22:55:56
8200825,2021-10-31,23:59:37
8189543,2021-10-30,23:59:55
8178330,2021-10-29,23:59:44
8166981,2021-10-28,23:59:54
8155608,2021-10-27,23:59:56
8144204,2021-10-26,23:59:45
8132780,2021-10-25,23:59:55
8121378,2021-10-24,23:59:41
8110018,2021-10-23,23:59:55
8098691,2021-10-22,23:59:47
8087419,2021-10-21,23:59:45
8076256,2021-10-20,23:59:39
8065032,2021-10-19,23:59:46
8053738,2021-10-18,23:59:40
8042425,2021-10-17,23:59:48
8031066,2021-10-16,23:59:43
8019744,2021-10-15,23:59:58
8008426,2021-10-14,23:59:47
7997071,2021-10-13,23:59:37
7985636,2021-10-12,23:59:54
7974165,2021-10-11,23:59:54
7962597,2021-10-11,00:00:01
7950955,2021-10-09,23:59:51
7939441,2021-10-08,23:59:56
7927996,2021-10-07,23:59:49
7916530,2021-10-06,23:59:57
7905112,2021-10-05,23:59:50
7893789,2021-10-04,23:59:43
7882846,2021-10-03,23:59:33
7871575,2021-10-02,23:59:47
7860386,2021-10-01,23:59:51
7849134,2021-09-30,23:59:46
7837746,2021-09-29,23:59:59
7826361,2021-09-28,23:59:58
7814961,2021-09-27,23:59:58
7803537,2021-09-26,23:59:51
7792140,2021-09-25,23:59:48
7780764,2021-09-24,23:59:49
7769495,2021-09-23,23:59:56
7758058,2021-09-22,23:59:53
7746907,2021-09-21,23:59:45
7735511,2021-09-20,23:59:52
7723978,2021-09-19,23:59:54
7712420,2021-09-18,23:59:53
7700845,2021-09-17,23:59:58
7689288,2021-09-16,23:59:57
7677705,2021-09-15,23:59:58
7666118,2021-09-14,23:59:52
7654544,2021-09-13,23:59:56
7642985,2021-09-13,00:00:04
7631306,2021-09-11,23:59:57
7619555,2021-09-10,23:59:56
7607853,2021-09-10,00:00:00
7596162,2021-09-08,23:59:59
7584451,2021-09-07,23:59:58
7572733,2021-09-07,00:00:02
7561051,2021-09-05,23:59:58
7549387,2021-09-04,23:59:58
7537618,2021-09-04,00:00:01
7525723,2021-09-02,23:59:58
7513829,2021-09-01,23:59:53
7501969,2021-09-01,00:00:01
7490105,2021-08-30,23:59:58
7478353,2021-08-29,23:59:56
7466602,2021-08-28,23:59:54
7454884,2021-08-28,00:00:01
7443145,2021-08-27,00:00:02
7431370,2021-08-25,23:59:57
7419551,2021-08-25,00:00:01
7407752,2021-08-24,00:00:02
7395947,2021-08-22,23:59:59
7384128,2021-08-22,00:00:00
7372331,2021-08-20,23:59:56
7360552,2021-08-20,00:00:02
7348813,2021-08-18,23:59:56
7337080,2021-08-17,23:59:59
7325335,2021-08-17,00:00:00
7313593,2021-08-16,00:00:03
7301745,2021-08-15,00:00:03
7289895,2021-08-13,23:59:53
7278021,2021-08-12,23:59:53
7266145,2021-08-11,23:59:59
7254114,2021-08-10,23:59:59
7241969,2021-08-09,23:59:53
7229823,2021-08-08,23:59:55
7217817,2021-08-07,23:59:58
7205771,2021-08-06,23:59:58
7193531,2021-08-05,23:59:55
7181660,2021-08-05,00:00:01
7169831,2021-08-03,23:59:59
7157988,2021-08-02,23:59:57
7146194,2021-08-02,00:00:02
7134445,2021-07-31,23:59:58
7122694,2021-07-31,00:00:00
7110960,2021-07-30,00:00:04
7099214,2021-07-28,23:59:59
7087468,2021-07-27,23:59:58
7075769,2021-07-27,00:00:03
7064135,2021-07-26,00:00:00
7052488,2021-07-25,00:00:00
7040861,2021-07-23,23:59:57
7029202,2021-07-23,00:00:04
7017409,2021-07-21,23:59:58
7005480,2021-07-20,23:59:55
6993366,2021-07-19,23:59:54
6981195,2021-07-18,23:59:58
6969179,2021-07-18,00:00:01
6957330,2021-07-17,00:00:03
6945308,2021-07-16,00:00:03
6933179,2021-07-14,23:59:58
6920952,2021-07-13,23:59:56
6909639,2021-07-12,23:58:37
6898674,2021-07-11,23:59:02
6887797,2021-07-10,23:59:16
6876912,2021-07-09,23:59:07
6866065,2021-07-08,23:59:24
6854659,2021-07-08,00:00:00
6842934,2021-07-06,23:59:56
6831163,2021-07-06,00:00:01
6819395,2021-07-05,00:00:01
6807605,2021-07-04,00:00:01
6795858,2021-07-03,00:00:02
6784170,2021-07-01,23:59:58
6772483,2021-06-30,23:59:57
6760823,2021-06-29,23:59:59
6749209,2021-06-28,23:59:58
6737576,2021-06-28,00:00:01
6725948,2021-06-26,23:59:55
6714293,2021-06-25,23:59:58
6702690,2021-06-24,23:59:55
6679458,2021-06-23,00:00:00
6667805,2021-06-22,00:00:01
6656091,2021-06-20,23:59:57
6632692,2021-06-18,23:59:56
6620958,2021-06-17,23:59:59
6597501,2021-06-15,23:59:53
6585697,2021-06-14,23:59:58
6573860,2021-06-13,23:59:59
6562006,2021-06-12,23:59:53
6550164,2021-06-11,23:59:58
6538342,2021-06-10,23:59:54
